order_number,customer_id,gender,race,age,hh_income,zip_code,preferred_channel,preferred_device,coupon_shopper,discount_shopper,item_number,item_description,item_price,promo_price,promo_code,purchase_price,target_a,target_b
11104,df52a8e1e2e944bda9151dc22da1760a,F,0,52,73040,21014,0,3,1,1,8,Platinum Safe T,35.75,16.99,0,35.75,1,1
11105,123d0d6bc5e048ca9c97b3039c3fcc16,F,0,58,48141,31021,0,0,1,1,10,Calm Energy Fizzy Plus,34.75,9.99,0,34.75,0,1
11106,6b791a6a3fe5411ea1bf01756cc2c1b1,F,0,47,56997,48178,0,2,0,1,6,Hi-C Multi-Tablets,11.95,12.99,0,11.95,1,0
11107,92d522ec901d4bfa99f0b789b15c99d2,F,0,34,61241,33470,0,1,0,1,10,Nature Hi-C Low Fat,25.75,30.99,0,25.75,1,1
11108,b5fdfee4679443d6b89edbdf0a1b4459,F,0,59,80952,07430,0,0,1,0,8,Kind Tablets Organic Plus,37.75,20.99,0,37.75,1,1
11109,d67288bcda5346018c4f0cf5eaa652fc,F,0,25,58455,32720,1,3,0,1,10,Platinum Safe T,17.75,7.99,1,7.99,1,1
11110,dd94e373ae9542f68e295f6ec2df27c7,F,0,43,52642,54935,0,1,0,1,10,Enhanced Pro Diet Booster,21.15,4.99,0,21.15,1,1
11111,5c513d1ab3b54e7faf5482369d3118f9,F,0,63,50305,07110,0,0,1,1,3,Low Acid Multi Plus Redux,15.25,12.99,0,15.25,1,1
11112,8b9c40cff17342aaad9605fb3e1cebb4,F,0,36,82675,21227,0,1,0,0,7,Fizzy Herb Tonic Plus,9.75,30.99,0,9.75,1,1
11113,c1a2a0a0decf4c41a61e052d7a343b8b,F,0,57,48981,33308,0,0,1,1,13,Vitamin Plus Gold Plus,25.75,4.99,0,25.75,0,1
11114,47844e71edc946ee93b7f05cacb8011c,F,0,35,64153,11553,0,2,0,1,22,Nature Hi-C Low Fat,29.75,20.99,0,29.75,1,0
11115,4ec07e61598245459b7a684a1f14ef13,F,0,28,56997,08060,1,1,0,1,8,Zen Ultra Multi Plus,34.75,27.99,1,27.99,1,1
11116,781cebc132844013ad8d9ffd2ad4ddaa,F,0,21,60900,07006,1,1,0,1,18,Vitamin Plus Gold Plus,15.95,7.99,1,7.99,1,1
11117,3cd2e15e50d445039446effda1366701,F,0,43,63364,33458,0,2,0,1,19,Purple Red Booster,19.25,20.99,0,19.25,1,1
11118,d95631edf8e245318898fb15ecf71888,F,0,43,47617,70001,0,3,0,1,12,Slimmer Multi Low Fat Low Sodium,8.25,11.99,0,8.25,0,1
11119,f0abfe57effc40ce934203a49b4127b4,F,0,43,84604,46304,0,1,0,0,1,Energizer Plus Low Carb,13.75,6.99,0,13.75,1,0
11120,d6fb43ac015941faba51f7bf83485dc6,F,0,38,62805,44136,0,1,0,1,4,Slimmer Multi Low Fat Low Sodium,7.75,14.99,0,7.75,1,1
11121,6ef99a1ac74d4e47b3a3a4d14cdaacae,F,0,26,69048,07076,1,1,0,1,21,Herbal Tonic Hi Z Low Sodium Plus C,11.75,12.99,1,12.99,1,1
11122,82d4e1d94424480f8bdbdf12f7605732,F,0,30,45964,23228,0,1,0,1,15,Slimmer Multi Low Fat Low Sodium,19.25,28.99,0,19.25,0,1
11123,55d21443398c44cfbc693409d0f19930,F,0,28,69108,30117,1,1,0,1,13,Herbal Plus Vitamin Tonic,35.75,20.99,1,20.99,1,0
11124,1380bfc556844055b809252fe4bcd2a6,F,0,35,62143,44070,0,3,0,1,12,Herbal Plus Vitamin Tonic,37.75,9.99,0,37.75,1,1
11125,492e973dbb104f1383f4b7a412ce9904,F,0,28,48645,37122,1,2,0,1,3,Tonic Plus Herb Pro,25.75,30.99,1,30.99,0,1
11126,64255e32e2fc4093ac5aa7c7499dfe62,F,0,37,53744,10002,0,1,0,1,10,Reductive Fat Booster Bio,25.75,6.99,0,25.75,1,0
11127,adf975c5da1c48d7acc4b9f5e867c489,F,0,32,45755,10583,0,3,0,1,18,Qualm Zen Plus Z,17.75,20.99,0,17.75,0,1
11128,4fcdc746c6d34b1e95fcac529dd099d2,F,0,57,48626,07753,0,0,1,1,4,Fizzy Herb Tonic Plus,29.75,14.99,0,29.75,0,1
11129,fecbd0efe829440782ece5367f53af93,F,0,55,65875,47401,0,2,1,1,19,Multivision Bio Plus,31.75,20.99,0,31.75,1,1
11130,9e681020cc274d198ba1f8e753148675,F,0,42,47617,20735,0,3,0,1,14,Tri Herb Plants Green,15.25,20.99,0,15.25,0,1
11131,6589bab8a5ea4aa3ae6a3288e61f5350,F,0,28,54796,06010,1,2,0,1,20,Multivision Bio Plus,19.25,20.99,1,20.99,1,0
11132,093d91fb123e4eeaa05fc3100ce74c16,F,0,36,49371,23803,0,3,0,1,18,Reductive Fat Booster Bio,17.75,4.99,0,17.75,0,1
11133,6d82d50a121840ca841b64d506bb5e34,F,0,37,69048,07076,0,1,0,1,15,Green Tonic Multi Plus,9.75,20.99,0,9.75,1,0
11134,06e5221a22884754add6cc1685a10b81,F,0,38,62217,77566,0,1,0,1,15,Vitamin Plus Gold Plus,8.25,23.99,0,8.25,1,1
11135,99624060db05470a827e07324e29f263,F,0,22,44629,85365,1,3,0,1,11,Zen Ultra Multi Plus,37.75,25.99,1,25.99,0,1
11136,70aae8955b91454497f4f24b5ef6186c,F,0,53,61656,16001,0,3,1,1,1,Enhanced Pro Diet Booster,15.75,11.99,0,15.75,1,1
11137,2cfab6652b6840a6b9143332bf80bc7d,F,0,56,41913,30019,0,0,1,1,2,Nature Hi-C Low Fat,29.75,23.99,0,29.75,0,1
11138,872d8d4d3929462c8a5a0a239f42daf9,F,0,38,42229,30701,0,3,0,1,13,Low-Z Test Multi-A,7.75,12.99,0,7.75,0,0
11139,8732a71ddc25493a8abc67df0b34dbc4,F,0,68,45555,11377,0,0,1,1,22,Platinum Safe T,31.75,9.99,0,31.75,0,1
11140,c485a883563a4705bb60005c591c74a4,F,0,34,42229,55912,0,3,0,1,11,Reductive Fat Booster Bio,8.25,9.99,0,8.25,0,0
11141,df533950f4e64c4786ec9facb8e674e4,F,0,57,62197,39401,0,0,1,1,24,Slimmer Multi Low Fat Low Sodium,8.25,30.99,0,8.25,1,1
11142,8285761c31384ac8a04497ecd15b8902,F,0,67,54605,22901,0,0,1,1,9,Reductive Fat Booster Bio,35.75,20.99,0,35.75,1,1
11143,219b611f228f47aba7feffab7d9a6c5a,F,0,37,62361,14094,0,1,0,1,18,Qualm Zen Plus Z,13.75,9.99,0,13.75,1,1
11144,adc1a382bde54a54bcd483b0f418a0af,F,0,50,35421,21801,0,2,0,1,11,Hi-C Multi-Tablets,35.75,15.99,0,35.75,0,1
11145,0a46d563be2d46658b104db54abf9cc3,F,0,49,63281,46383,0,1,0,1,13,Tonic Plus Herb Pro,19.25,9.99,0,19.25,1,0
11146,419731ad5ceb485d9a07c1b323c75328,F,0,25,44227,16506,1,3,0,1,6,Nature Hi-C Low Fat,5.25,14.99,1,14.99,0,1
11147,0d84a3916c1e460bbc1f0954457c218a,F,0,62,42855,08088,0,0,1,1,10,Fizzy Herb Tonic Plus,15.25,7.99,0,15.25,0,1
11148,e29052f4d68a45f79cce80468ecceacd,F,0,34,49336,97603,0,1,0,1,5,Purple Red Booster,19.25,16.99,0,19.25,0,0
11149,497b58e5776346c3bccf3e1d2729e803,F,0,22,62349,79930,1,3,0,1,19,Vitamin Plus Gold Plus,37.75,20.99,1,20.99,1,0
11150,f36df2a499fe4aaea21c240d3393e9ca,F,0,69,54416,10701,0,0,1,1,6,Enhanced Pro Diet Booster,34.75,28.99,0,34.75,1,1
11151,40d644fbae794a0f89da2476e7f71d2e,F,0,35,49260,44406,0,1,0,1,24,Herbal Tonic Hi Z Low Sodium Plus C,13.75,9.99,0,13.75,0,1
11152,5f2156ea34ff43d2942aca381db2c0f5,F,0,59,65736,30092,0,0,1,1,19,Herbal Tonic Hi Z Low Sodium Plus C,25.75,30.99,0,25.75,1,1
11153,ea16630e5fbc46d089b959d51a7549e6,F,0,22,42151,19067,1,2,0,1,23,Low Acid Multi Plus Redux,31.75,12.99,1,12.99,0,1
11154,b0691bd5a6a64f0d846cf6172276ea3e,F,0,33,31082,30040,0,3,0,1,1,Pant Alluronic Bio Plus,37.75,4.99,0,37.75,0,0
11155,4dbe0e5d08844928aa290c04686990f2,F,0,27,59460,29841,1,2,0,1,9,Herbal Bio Organic Low Mass,15.75,23.99,1,23.99,1,0
11156,46491baba5dc4d119f47a1c48cde6b9d,F,0,24,82675,21227,1,1,0,0,4,Tri Herb Plants Green,12.25,11.99,1,11.99,1,1
11157,8c4ffd43effe4481b8ae5c3b811255e8,F,0,58,57027,46201,0,0,1,1,20,Purple Red Booster,17.75,4.99,0,17.75,1,1
11158,1d6ba3a132464bf3bea1c2cc1e51349d,F,0,31,56997,40601,0,3,0,1,19,Multivision Bio Plus,31.75,23.99,0,31.75,1,1
11159,23c6b03f197848a4897c9deb37cd6808,F,0,65,41367,23228,0,0,1,1,1,Low Acid Multi Plus Redux,19.25,14.99,0,19.25,0,1
11160,813de83dd75949a69bf0924c7a18c4cf,F,0,30,84604,46304,0,3,0,0,23,Herbal Tonic Hi Z Low Sodium Plus C,37.75,20.99,0,37.75,1,0
11161,cf07d978a4f44635950c56bbb57498ef,F,0,41,34867,17109,0,3,0,1,18,Pant Alluronic Bio Plus,17.75,20.99,0,17.75,0,1
11162,b07f8259d3e6417b8bb3e989df3f0196,F,0,41,69108,39401,0,3,0,1,1,Tri Herb Plants Green,31.75,12.99,0,31.75,1,0
11163,c4ecb145b1f4497bbccae15b290c7612,F,0,64,53416,07032,0,0,1,1,24,Herbal Tonic Hi Z Low Sodium Plus C,17.75,28.99,0,17.75,1,1
11164,4c69d61d41fb4c43a9322559c12abe3a,F,0,34,59089,29710,0,1,0,1,23,Kind Tablets Organic Plus,17.75,9.99,0,17.75,1,1
11165,d3d6ef27681c4e828c68f3d26562c1fd,F,0,33,53946,06705,0,1,0,1,5,Zen Ultra Multi Plus,17.75,23.99,0,17.75,1,1
11166,75ace1dfb0484142a9f2466bd9511733,F,0,49,51102,11365,0,2,0,1,2,Herbal Plus Vitamin Tonic,35.75,9.99,0,35.75,1,1
11167,4caa39079a784590bb3a8f81eb32d5c6,F,0,43,65875,34221,0,1,0,1,1,Zen Ultra Multi Plus,25.75,28.99,0,25.75,1,1
11168,c80db889788146b8afe8774363533f11,F,0,21,63281,57401,1,1,0,1,10,Tonic Plus Herb Pro,21.15,23.99,1,23.99,1,1
11169,6639635142bc4a4b965324f7d365f651,F,0,26,31082,39503,1,1,0,1,21,Hi-C Multi-Tablets,13.75,12.99,1,12.99,0,1
11170,515a208bf9524339abf6f025b519e181,F,0,38,51177,97062,0,1,0,1,20,Vitamin Plus Gold Plus,25.75,23.99,0,25.75,1,0
11171,10407b4fd4a54ea7ab307be8edc4177a,F,0,26,55895,42141,1,2,0,1,11,Energizer Plus Low Carb,7.75,23.99,1,23.99,1,1
11172,1da9a692e5d249a2ac489599c1ae4133,F,0,24,61241,33470,1,3,0,1,16,Low-Z Test Multi-A,21.15,23.99,1,23.99,1,1
11173,dd2f5ec35a0947758197cba99507dac2,F,0,50,65875,20745,0,2,0,1,17,Nature Hi-C Low Fat,25.75,9.99,0,25.75,1,1
11174,6c407bdf7d354552b5bdd1fe58718959,F,0,28,47617,01867,1,1,0,1,8,Qualm Zen Plus Z,8.25,14.99,1,14.99,0,1
11175,443cc7c2f14b40b8ba9a1dd33295eaae,F,0,66,71232,49855,0,0,1,1,3,Nature Hi-C Low Fat,13.75,12.99,0,13.75,1,1
11176,ae0909fe564f493eb79c07e0faab663c,F,0,23,50324,11580,1,2,0,1,2,Purple Red Booster,9.75,12.99,1,12.99,1,1
11177,7cb11282c4624a179ce510b92f27269e,F,0,55,58455,07601,0,3,1,1,14,Kind Tablets Organic Plus,29.75,27.99,0,29.75,1,1
11178,660f198e0d0a458397f0639e0151449f,F,0,27,69108,32137,1,1,0,1,5,Tonic Plus Herb Pro,34.75,16.99,1,16.99,1,1
11179,1aefc9700a8943f3bb6dc469c4c795dd,F,0,31,66952,99654,0,1,0,1,6,Kind Tablets Organic Plus,17.75,15.99,0,17.75,1,1
11180,74763601b00649769c0789173c4f30f5,F,0,81,50305,33604,0,0,1,1,18,Pant Alluronic Bio Plus,29.25,9.99,0,29.25,1,1
11181,8ff7b0bc5a5c49faaa9ad138fe4d1f8a,F,0,28,58536,18702,1,1,0,1,20,Reductive Fat Booster Bio,34.75,12.99,1,12.99,1,1
11182,b07439e0cf1d401ea5aa85cb25a0d62e,F,0,38,53744,10002,0,1,0,1,4,Platinum Safe T,29.25,27.99,0,29.25,1,1
11183,17aa17bb1bd14ed4b23b319cb1a04e0a,F,0,78,42855,48101,0,0,1,1,15,Multivision Bio Plus,17.75,23.99,0,17.75,0,1
11184,1c4095f9175d4beca205235390ce2213,F,0,55,71755,34639,0,3,1,1,12,Slimmer Multi Low Fat Low Sodium,15.25,23.99,0,15.25,1,1
11185,8a35fb8264d74adba00f302de1af3f29,F,0,21,47014,10512,1,3,0,1,15,Purple Red Booster,19.25,28.99,1,28.99,0,1
11186,2508b908ee8545509abb6b431a0099f9,F,0,49,47617,20735,0,3,0,1,14,Tri Herb Plants Green,5.25,20.99,0,5.25,0,0
11187,8afb055f6ba74c70a71b94ac306cd5d9,F,0,40,33792,23503,0,1,0,1,1,Tri Herb Plants Green,21.15,20.99,0,21.15,0,0
11188,9a5af36f8797409587597f625612f2f6,F,0,22,59460,29841,1,1,0,1,11,Herbal Bio Organic Low Mass,15.75,16.99,1,16.99,1,0
11189,8a8a2fe728ef44a0b58ed41268e61606,F,0,57,62197,28079,0,0,1,1,9,Tri Herb Plants Green,25.75,7.99,0,25.75,1,1
11190,dcddb0f53b7f450884afdc597a992cb9,F,0,18,51455,11530,1,2,0,1,16,Purple Red Booster,8.25,9.99,1,9.99,1,1
11191,3c85d949b8b44d9b99622d306c5d256b,F,0,45,61481,02860,0,2,0,1,1,Nature Hi-C Low Fat,29.75,4.99,0,29.75,1,1
11192,04f48cba92de47f38307170c3f9c6e9a,F,0,21,57975,95993,1,3,0,1,14,Pant Alluronic Bio Plus,11.95,23.99,1,23.99,1,1
11193,474785a2ca874dafa1a8b34c6b58572b,F,0,52,60463,10701,0,3,1,1,4,Herbal Bio Organic Low Mass,25.75,23.99,0,25.75,1,1
11194,a60ad61575684d81b91ac19fb350e628,F,0,71,42855,01867,0,0,1,1,5,Low-Z Test Multi-A,5.25,12.99,0,5.25,0,1
11195,46f5b0b088454841902af77b421cc57c,F,0,40,55264,45420,0,3,0,1,8,Purple Red Booster,29.75,14.99,0,29.75,1,0
11196,19366ebc10954fd0a4c67d2a0dabef75,F,0,74,49468,08234,0,0,1,1,1,Herbal Bio Organic Low Mass,34.75,14.99,0,34.75,0,1
11197,2f1e0e54520e4efa86a10c627f2d2c6e,F,0,34,71755,34639,0,1,0,1,1,Calm Energy Fizzy Plus,17.75,16.99,0,17.75,1,0
11198,4f13f0cf17f84585a5e10caa5ba90082,F,0,51,63364,33458,0,3,1,1,18,Kind Tablets Organic Plus,8.25,15.99,0,8.25,1,1
11199,6720b87015cc4d0abcc9741aa9bda9b5,F,0,28,32626,55337,1,1,0,1,15,Kind Tablets Organic Plus,25.75,25.99,1,25.99,0,1
11200,141638f9f0044821a644c2cf71ded687,F,0,72,27973,30040,0,0,1,1,2,Pant Alluronic Bio Plus,15.95,4.99,0,15.95,0,1
11201,f413136aaf784297b9bf107487d888f5,F,0,64,80952,07430,0,0,1,0,1,Tri Herb Plants Green,5.25,9.99,0,5.25,1,0
11202,7074c8d3c67c4f84b9cf67ad36642774,F,0,36,36575,06360,0,3,0,1,1,Tri Herb Plants Green,35.75,28.99,0,35.75,0,1
11203,faa479d753874cd6839f353e1746e5db,F,0,53,69048,20850,0,3,1,1,13,Purple Red Booster,29.25,7.99,0,29.25,1,1
11204,b3f3720e239f4366a36a9e226c32510d,F,0,63,43382,77016,0,0,1,1,15,Kind Tablets Organic Plus,11.75,14.99,0,11.75,0,1
11205,6aae09671bd0432782050a956869991e,F,0,23,69108,39401,1,2,0,1,9,Zen Ultra Multi Plus,19.25,27.99,1,27.99,1,0
11206,1c64f460dc0744dfb66963bb0db95a72,F,0,26,47617,30534,1,3,0,1,4,Hi-C Multi-Tablets,37.75,15.99,1,15.99,0,1
11207,0cbe0c29d7a34893b0a8dd7a8f5d5afc,F,0,68,41901,12804,0,0,1,1,9,Vitamin Plus Gold Plus,35.75,6.99,0,35.75,0,1
11208,99e7063b5c07409da5bcc40f7a96a763,F,0,30,79089,32003,0,2,0,1,24,Kind Tablets Organic Plus,34.75,23.99,0,34.75,1,0
11209,b7f846010b194f0787d0c711553579b4,F,0,55,71755,34639,0,3,1,1,14,Low Acid Multi Plus Redux,15.95,14.99,0,15.95,1,1
11210,a2e72c768ffb4d3ca93a3eb33bdb6b58,F,0,48,35490,29576,0,3,0,1,11,Zen Ultra Multi Plus,25.75,9.99,0,25.75,0,1
11211,2238d9c9ceb3486d959438ab03afedca,F,0,43,62244,16601,0,1,0,1,9,Enhanced Pro Diet Booster,7.75,12.99,0,7.75,1,0
11212,5a51fa45aa9c4ec7b3d6b368cf96538d,F,0,40,42666,18301,0,3,0,1,5,Qualm Zen Plus Z,11.95,23.99,0,11.95,0,1
11213,e267fe3078c7467092426d19cf982c05,F,0,25,31082,30014,1,3,0,1,24,Tonic Plus Herb Pro,7.75,25.99,1,25.99,0,0
11214,ecaf94c1df2b4e4fb17383e18248f608,F,0,18,60900,07006,1,1,0,1,2,Enhanced Pro Diet Booster,11.75,16.99,1,16.99,1,0
11215,cfff3576fea34e2e9a8efd2c9ce4ed63,F,0,21,69048,01845,1,3,0,1,23,Low-Z Test Multi-A,11.95,9.99,1,9.99,1,1
11216,103c65cbf15340de9a6e73ec6148d25b,F,0,54,43950,11776,0,1,1,1,19,Pant Alluronic Bio Plus,19.25,30.99,0,19.25,0,1
11217,374e2cf98bcc474d9c9c36334d543bcf,F,0,37,73040,34990,0,1,0,1,23,Tonic Plus Herb Pro,21.15,25.99,0,21.15,1,0
11218,6e226a08bbf64f4e868b7bfe2bc0dff0,F,0,65,56952,32708,0,0,1,1,1,Platinum Safe T,7.75,27.99,0,7.75,1,1
11219,41c9eb033f6a4860b5ff2eb16909eb05,F,0,42,69108,21117,0,2,0,1,8,Kind Tablets Organic Plus,7.75,6.99,0,7.75,1,1
11220,40c5327c76704c92bff953ec98ea7547,F,0,45,32626,30263,0,3,0,1,10,Fizzy Herb Tonic Plus,15.75,14.99,0,15.75,0,1
11221,d5c9c8c721dd46e7b87896d64192cd8e,F,0,33,31082,21093,0,1,0,1,16,Multivision Bio Plus,8.25,6.99,0,8.25,0,0
11222,713786007ddd4de782ce91783aba2232,F,0,57,29363,39120,0,0,1,1,19,Tri Herb Plants Green,29.75,9.99,0,29.75,0,1
11223,ceb1df00fe044599866601a575b406ca,F,0,35,87652,48867,0,2,0,0,18,Pant Alluronic Bio Plus,7.75,14.99,0,7.75,1,0
11224,d54f571691004540898da431b7cda374,F,0,30,51455,11530,0,3,0,1,10,Reductive Fat Booster Bio,29.25,6.99,0,29.25,1,1
11225,0a7fbf6cc63e4069914875a6ca75e176,F,0,64,121869,94566,0,0,1,0,10,Tonic Plus Herb Pro,11.75,6.99,0,11.75,1,1
11226,6f655b42d04f405dbd42ddda94c8f7c3,F,0,50,57891,57701,0,1,0,1,12,Tri Herb Plants Green,11.75,6.99,0,11.75,1,1
11227,5ee26238d9844e90b858d68948e5ce29,F,0,19,71755,48076,1,2,0,1,13,Fizzy Herb Tonic Plus,29.25,14.99,1,14.99,1,1
11228,a9f514862bbe4f048d122dd95e6921e1,F,0,53,58455,02151,0,3,1,1,1,Low-Z Test Multi-A,25.75,7.99,0,25.75,1,1
11229,044ab34d3500462499df5304ecfdfbf2,F,0,23,42478,99337,1,1,0,1,22,Tri Herb Plants Green,19.25,23.99,1,23.99,0,1
11230,2aaaf0e076ec423191d560f950134917,F,0,36,54863,12065,0,3,0,1,5,Platinum Safe T,35.75,6.99,0,35.75,1,0
11231,b6cf7b020c5e4afa9a12955fe029bec3,F,0,22,73040,33040,1,2,0,1,9,Green Tonic Multi Plus,31.75,28.99,1,28.99,1,1
11232,b99b906802ac4080b1abab92cc9bbbdb,F,0,39,53490,20743,0,1,0,1,2,Hi-C Multi-Tablets,11.95,4.99,0,11.95,1,1
11233,964834a042e9451ba2b5174f45a7f84a,F,0,22,64205,34231,1,1,0,1,7,Low Acid Multi Plus Redux,35.75,6.99,1,6.99,1,1
11234,9a02d8a0fdfb42b0a3dc6febd600b077,F,0,72,55648,48236,0,0,1,1,12,Herbal Tonic Hi Z Low Sodium Plus C,35.75,7.99,0,35.75,1,1
11235,7afbec9e90b84ff19c89d0ad1cac1a1a,F,0,20,46571,30019,1,3,0,1,19,Multivision Bio Plus,37.75,23.99,1,23.99,0,1
11236,7fd1a83ca1b94e4185540ecd90b8dfd5,F,0,30,65875,34221,0,1,0,1,4,Low Acid Multi Plus Redux,17.75,9.99,0,17.75,1,0
11237,ac1e2193bc414843931544d679d65e6e,F,0,39,89947,07430,0,3,0,0,6,Green Tonic Multi Plus,11.75,14.99,0,11.75,1,1
11238,7901fe9161ab4046a953e04364231118,F,0,19,32626,60453,1,3,0,1,5,Low Acid Multi Plus Redux,29.75,7.99,1,7.99,0,1
11239,fbcb402943e544d0a7f8047f38bb2f07,F,0,20,69048,20886,1,2,0,1,10,Calm Energy Fizzy Plus,15.25,12.99,1,12.99,1,0
11240,da98735579b94786bb821e17c7f91670,F,0,27,47617,20901,1,3,0,1,10,Tonic Plus Herb Pro,29.75,16.99,1,16.99,0,1
11241,57f13ca1045b486ca324cc8805054651,F,0,53,32626,30906,0,2,1,1,14,Zen Ultra Multi Plus,12.25,9.99,0,12.25,0,1
11242,fcd4266a321544eb993d49a459f73339,F,0,54,71755,34639,0,2,1,1,7,Low Acid Multi Plus Redux,15.25,11.99,0,15.25,1,1
11243,5c04c5d9006348f590972f25df8dc6af,F,0,40,73040,07054,0,3,0,1,11,Herbal Bio Organic Low Mass,5.25,12.99,0,5.25,1,1
11244,148cffa6f374453ebf35a1b6bff969f5,F,0,55,44476,17013,0,3,1,1,10,Slimmer Multi Low Fat Low Sodium,12.25,11.99,0,12.25,0,1
11245,9e5c2cb168844042aca89dbe22f46629,F,0,46,54033,32259,0,3,0,1,13,Vitamin Plus Gold Plus,11.95,25.99,0,11.95,1,0
11246,07efc71335f04aa19a24aa4be40e780c,F,0,29,52970,85326,1,1,0,1,4,Nature Hi-C Low Fat,25.75,27.99,1,27.99,1,1
11247,565fab85f31e41e29075ab2fe577beb9,F,0,48,53484,11414,0,1,0,1,23,Zen Ultra Multi Plus,12.25,20.99,0,12.25,1,1
11248,d9d81776adb84cd58ab04c889dbe8bf4,F,0,25,79147,02124,1,2,0,1,10,Vitamin Plus Gold Plus,34.75,28.99,1,28.99,1,1
11249,1abedec99124489d9a32c90420fa25f7,F,0,26,56997,40601,1,1,0,1,21,Slimmer Multi Low Fat Low Sodium,35.75,7.99,1,7.99,1,1
11250,7accbaec221547898b7a93a6d8a27223,F,0,18,53490,28376,1,1,0,1,21,Purple Red Booster,25.75,23.99,1,23.99,1,1
11251,82f6fbc0ab3d4b029e0b3069b8797561,F,0,35,62192,11510,0,1,0,1,20,Fizzy Herb Tonic Plus,31.75,15.99,0,31.75,1,1
11252,0977b44d9acb482085a562aa5cd2cb3a,F,0,59,48062,11691,0,0,1,1,19,Slimmer Multi Low Fat Low Sodium,11.75,20.99,0,11.75,0,1
11253,d089bfc7261d4b63848f26048dc79f94,F,0,43,58489,18102,0,3,0,1,10,Hi-C Multi-Tablets,34.75,23.99,0,34.75,1,0
11254,326b19411f3b48e39602d556f2315f26,F,0,29,121130,08540,1,2,0,0,1,Reductive Fat Booster Bio,35.75,20.99,1,20.99,1,1
11255,a0f84686ce19417c9e2b3c7def8445a7,F,0,31,55873,10451,0,2,0,1,21,Nature Hi-C Low Fat,25.75,20.99,0,25.75,1,1
11256,d4340786f2d3448ea9747f5443315a23,F,0,92,46309,11530,0,0,1,1,12,Calm Energy Fizzy Plus,17.75,16.99,0,17.75,0,1
11257,54d833aae0524232b53e90d0da5ac00d,F,0,31,53403,11691,0,3,0,1,8,Reductive Fat Booster Bio,29.75,14.99,0,29.75,1,0
11258,6246f1cb84654e878361f9931ff91f76,F,0,18,81263,07302,1,3,0,0,2,Platinum Safe T,25.75,28.99,1,28.99,1,1
11259,54f2a1a1e14c4581be431e1633d1b180,F,0,99,56114,79930,0,0,1,1,11,Herbal Bio Organic Low Mass,19.25,6.99,0,19.25,1,1
11260,d90f5c0c666d46ac9d36d9207183f6c8,F,0,78,57784,46614,0,0,1,1,17,Herbal Bio Organic Low Mass,29.75,20.99,0,29.75,1,1
11261,62838a83220846d6b48216123ca5d585,F,0,61,51297,40601,0,0,1,1,14,Slimmer Multi Low Fat Low Sodium,17.75,27.99,0,17.75,1,1
11262,c44bdeace5be4e9fba880a1ae23494f2,F,0,31,39780,85302,0,3,0,1,7,Herbal Plus Vitamin Tonic,35.75,23.99,0,35.75,0,1
11263,ce3753c9650547b9819d55d904b1905e,F,0,55,47838,44203,0,1,1,1,4,Herbal Tonic Hi Z Low Sodium Plus C,29.75,14.99,0,29.75,0,1
11264,d8a86307436a46df9d5b7d915c66193d,F,0,33,73040,34990,0,2,0,1,12,Herbal Bio Organic Low Mass,11.75,6.99,0,11.75,1,0
11265,606bcc9affef451e91b3807810a0647a,F,0,59,54040,15010,0,0,1,1,12,Hi-C Multi-Tablets,11.75,28.99,0,11.75,1,1
11266,8657d6b3ce024e9aa309b72de45f9853,F,0,47,46967,14215,0,1,0,1,7,Tri Herb Plants Green,11.75,23.99,0,11.75,0,1
11267,80aba197b23448b6a9cfb5c4e3310057,F,0,25,61241,31061,1,1,0,1,20,Nature Hi-C Low Fat,29.25,9.99,1,9.99,1,0
11268,8df716ffc47c4b15a0399cbcbb270b4e,F,0,42,53490,20743,0,2,0,1,1,Reductive Fat Booster Bio,37.75,14.99,0,37.75,1,1
11269,72b12f46f83443fc852240ce0d16b055,F,0,48,42151,19067,0,3,0,1,13,Low-Z Test Multi-A,34.75,25.99,0,34.75,0,1
11270,b9ca421e363f4b579e99049dec881388,F,0,42,60463,10701,0,1,0,1,8,Green Tonic Multi Plus,8.25,15.99,0,8.25,1,0
11271,6917f7f2d45441208176f9d93b53f485,F,0,70,49468,08234,0,0,1,1,10,Green Tonic Multi Plus,5.25,6.99,0,5.25,0,1
11272,1e04a120f85847b5af7b392a98fcd628,F,0,33,91857,07731,0,2,0,0,7,Pant Alluronic Bio Plus,15.25,12.99,0,15.25,1,0
11273,a0f29b5b2af14178b949397d5a16ec4f,F,0,61,62143,20886,0,0,1,1,15,Tonic Plus Herb Pro,11.75,14.99,0,11.75,1,1
11274,4d58b0bc1d0a4213a609a8da3a374c58,F,0,35,54029,07753,0,2,0,1,5,Herbal Plus Vitamin Tonic,15.95,23.99,0,15.95,1,1
11275,e6801987388b4cbb90034686547718b9,F,0,42,69108,27028,0,2,0,1,10,Herbal Bio Organic Low Mass,17.75,23.99,0,17.75,1,1
11276,6e872c2ad15441af8bb190dd07b7f986,F,0,25,63201,20164,1,2,0,1,22,Platinum Safe T,15.25,9.99,1,9.99,1,1
11277,b3e01462c366412599a846b23ad030c5,F,0,30,54863,12065,0,2,0,1,1,Low Acid Multi Plus Redux,15.75,9.99,0,15.75,1,1
11278,bd1a4e7d64894a5d9bb5410d1f9d9a05,F,0,46,69108,39401,0,3,0,1,4,Tonic Plus Herb Pro,25.75,9.99,0,25.75,1,1
